vehicle_id,time,stop_lon,stop_lat
2,60635,-73.66722169,45.55582817
2,60640,-73.66722175,45.55582818
2,60645,-73.66722181,45.55582818
2,60650,-73.66722188,45.55582819
2,60655,-73.66722194,45.55582819
2,60660,-73.667222,45.5558282
2,60665,-73.66722206,45.55582821
2,60670,-73.66722213,45.55582821
2,60675,-73.66722219,45.55582822
2,60680,-73.66722225,45.55582823
2,60685,-73.66722231,45.55582823
2,60690,-73.66722238,45.55582824
2,60695,-73.66722244,45.55582824
2,60700,-73.6672225,45.55582825
2,60705,-73.66722256,45.55582826
2,60710,-73.66722263,45.55582826
2,60715,-73.66722269,45.55582827
2,60720,-73.66722275,45.55582828
2,60725,-73.66722281,45.55582828
2,60730,-73.66722288,45.55582829
2,60735,-73.66722294,45.55582829
2,60740,-73.667223,45.5558283
2,60745,-73.66722306,45.55582831
2,60750,-73.66722313,45.55582831
2,60755,-73.66722319,45.55582832
2,60760,-73.66722325,45.55582833
2,60765,-73.66722331,45.55582833
2,60770,-73.66722338,45.55582834
2,60775,-73.66722344,45.55582834
2,60780,-73.6672235,45.55582835
2,60785,-73.66722356,45.55582836
2,60790,-73.66722363,45.55582836
2,60795,-73.66722369,45.55582837
2,60800,-73.66722375,45.55582838
2,60805,-73.66722381,45.55582838
2,60810,-73.66722388,45.55582839
2,60815,-73.66722394,45.55582839
2,60820,-73.667224,45.5558284
2,60825,-73.66722406,45.55582841
2,60830,-73.66722413,45.55582841
2,60835,-73.66722419,45.55582842
2,60840,-73.66722425,45.55582843
2,60845,-73.66722431,45.55582843
2,60850,-73.66722438,45.55582844
2,60855,-73.66722444,45.55582844
2,60860,-73.6672245,45.55582845
2,60865,-73.66722456,45.55582846
2,60870,-73.66722463,45.55582846
2,60875,-73.66722469,45.55582847
2,60880,-73.66722475,45.55582848
2,60885,-73.66722481,45.55582848
2,60890,-73.66722488,45.55582849
2,60895,-73.66722494,45.55582849
2,60900,-73.667225,45.5558285
2,60905,-73.66722506,45.55582851
2,60910,-73.66722513,45.55582851
2,60915,-73.66722519,45.55582852
2,60920,-73.66722525,45.55582853
2,60925,-73.66722531,45.55582853
2,60930,-73.66722538,45.55582854
2,60935,-73.66722544,45.55582854
2,60940,-73.6672255,45.55582855
2,60945,-73.66722556,45.55582856
2,60950,-73.66722563,45.55582856
2,60955,-73.66722569,45.55582857
2,60960,-73.66722575,45.55582858
2,60965,-73.66722581,45.55582858
2,60970,-73.66722588,45.55582859
2,60975,-73.66722594,45.55582859
2,60980,-73.667226,45.5558286
2,60985,-73.66722606,45.55582861
2,60990,-73.66722613,45.55582861
2,60995,-73.66722619,45.55582862
2,61000,-73.66722625,45.55582863
2,61005,-73.66722631,45.55582863
2,61010,-73.66722638,45.55582864
2,61015,-73.66722644,45.55582864
2,61020,-73.6672265,45.55582865
2,61025,-73.66722656,45.55582866
2,61030,-73.66722663,45.55582866
2,61035,-73.66722669,45.55582867
2,61040,-73.66722675,45.55582868
2,61045,-73.66722681,45.55582868
2,61050,-73.66722688,45.55582869
2,61055,-73.66722694,45.55582869
2,61060,-73.667227,45.5558287
2,61065,-73.66722706,45.55582871
2,61070,-73.66722713,45.55582871
2,61075,-73.66722719,45.55582872
2,61080,-73.66722725,45.55582873
2,61085,-73.66722731,45.55582873
2,61090,-73.66722738,45.55582874
2,61095,-73.66722744,45.55582874
2,61100,-73.6672275,45.55582875
2,61105,-73.66722756,45.55582876
2,61110,-73.66722763,45.55582876
2,61115,-73.66722769,45.55582877
2,61120,-73.66722775,45.55582878
2,61125,-73.66722781,45.55582878
2,61130,-73.66722788,45.55582879
2,61135,-73.66722794,45.55582879
2,61140,-73.667228,45.5558288
2,61145,-73.66722806,45.55582881
2,61150,-73.66722813,45.55582881
2,61155,-73.66722819,45.55582882
2,61160,-73.66722825,45.55582883
2,61165,-73.66722831,45.55582883
2,61170,-73.66722838,45.55582884
2,61175,-73.66722844,45.55582884
2,61180,-73.6672285,45.55582885
2,61185,-73.66722856,45.55582886
2,61190,-73.66722863,45.55582886
2,61195,-73.66722869,45.55582887
2,61200,-73.66722875,45.55582888
2,61205,-73.66722881,45.55582888
2,61210,-73.66722888,45.55582889
2,61215,-73.66722894,45.55582889
2,61220,-73.667229,45.5558289
2,61225,-73.66722906,45.55582891
2,61230,-73.66722913,45.55582891
2,61235,-73.66722919,45.55582892
2,61240,-73.66722925,45.55582893
2,61245,-73.66722931,45.55582893
2,61250,-73.66722938,45.55582894
2,61255,-73.66722944,45.55582894
2,61260,-73.6672295,45.55582895
2,61265,-73.66722956,45.55582896
2,61270,-73.66722963,45.55582896
2,61275,-73.66722969,45.55582897
2,61280,-73.66722975,45.55582898
2,61285,-73.66722981,45.55582898
2,61290,-73.66722988,45.55582899
2,61295,-73.66722994,45.55582899
2,61300,-73.66723,45.555829
2,61305,-73.66723006,45.55582901
2,61310,-73.66723013,45.55582901
2,61315,-73.66723019,45.55582902
2,61320,-73.66723025,45.55582903
2,61325,-73.66723031,45.55582903
2,61330,-73.66723038,45.55582904
2,61335,-73.66723044,45.55582904
2,61340,-73.6672305,45.55582905
2,61345,-73.66723056,45.55582906
2,61350,-73.66723063,45.55582906
2,61355,-73.66723069,45.55582907
2,61360,-73.66723075,45.55582908
2,61365,-73.66723081,45.55582908
2,61370,-73.66723088,45.55582909
2,61375,-73.66723094,45.55582909
2,61380,-73.667231,45.5558291
2,61385,-73.66723106,45.55582911
2,61390,-73.66723113,45.55582911
2,61395,-73.66723119,45.55582912
2,61400,-73.66723125,45.55582913
2,61405,-73.66723131,45.55582913
2,61410,-73.66723138,45.55582914
2,61415,-73.66723144,45.55582914
2,61420,-73.6672315,45.55582915
2,61425,-73.66723156,45.55582916
2,61430,-73.66723163,45.55582916
2,61435,-73.66723169,45.55582917
2,61440,-73.66723175,45.55582918
2,61445,-73.66723181,45.55582918
2,61450,-73.66723188,45.55582919
2,61455,-73.66723194,45.55582919
2,61460,-73.667232,45.5558292
2,61465,-73.66723206,45.55582921
2,61470,-73.66723213,45.55582921
2,61475,-73.66723219,45.55582922
2,61480,-73.66723225,45.55582923
2,61485,-73.66723231,45.55582923
2,61490,-73.66723238,45.55582924
2,61495,-73.66723244,45.55582924
2,61500,-73.6672325,45.55582925
2,61505,-73.66723256,45.55582926
2,61510,-73.66723263,45.55582926
2,61515,-73.66723269,45.55582927
2,61520,-73.66723275,45.55582928
2,61525,-73.66723281,45.55582928
2,61530,-73.66723288,45.55582929
2,61535,-73.66723294,45.55582929
2,61540,-73.667233,45.5558293
2,61545,-73.66723306,45.55582931
2,61550,-73.66723313,45.55582931
2,61555,-73.66723319,45.55582932
2,61560,-73.66723325,45.55582933
2,61565,-73.66723331,45.55582933
2,61570,-73.66723338,45.55582934
2,61575,-73.66723344,45.55582934
2,61580,-73.6672335,45.55582935
2,61585,-73.66723356,45.55582936
2,61590,-73.66723363,45.55582936
2,61595,-73.66723369,45.55582937
2,61600,-73.66723375,45.55582938
2,61605,-73.66723381,45.55582938
2,61610,-73.66723388,45.55582939
2,61615,-73.66723394,45.55582939
2,61620,-73.667234,45.5558294
2,61625,-73.66723406,45.55582941
2,61630,-73.66723413,45.55582941
2,61635,-73.66723419,45.55582942
2,61640,-73.66723425,45.55582943
2,61645,-73.66723431,45.55582943
2,61650,-73.66723438,45.55582944
2,61655,-73.66723444,45.55582944
2,61660,-73.6672345,45.55582945
2,61665,-73.66723456,45.55582946
2,61670,-73.66723463,45.55582946
2,61675,-73.66723469,45.55582947
2,61680,-73.66723475,45.55582948
2,61685,-73.66723481,45.55582948
2,61690,-73.66723488,45.55582949
2,61695,-73.66723494,45.55582949
2,61700,-73.667235,45.5558295
2,61705,-73.66723506,45.55582951
2,61710,-73.66723513,45.55582951
2,61715,-73.66723519,45.55582952
2,61720,-73.66723525,45.55582953
2,61725,-73.66723531,45.55582953
2,61730,-73.66723538,45.55582954
2,61735,-73.66723544,45.55582954
2,61740,-73.6672355,45.55582955
2,61745,-73.66723556,45.55582956
2,61750,-73.66723563,45.55582956
2,61755,-73.66723569,45.55582957
2,61760,-73.66723575,45.55582958
2,61765,-73.66723581,45.55582958
2,61770,-73.66723588,45.55582959
2,61775,-73.66723594,45.55582959
2,61780,-73.667236,45.5558296
2,61785,-73.66723606,45.55582961
2,61790,-73.66723613,45.55582961
2,61795,-73.66723619,45.55582962
2,61800,-73.66723625,45.55582963
2,61805,-73.66723631,45.55582963
2,61810,-73.66723638,45.55582964
2,61815,-73.66723644,45.55582964
2,61820,-73.6672365,45.55582965
2,61825,-73.66723656,45.55582966
2,61830,-73.66723663,45.55582966
2,61835,-73.66723669,45.55582967
2,61840,-73.66723675,45.55582968
2,61845,-73.66723681,45.55582968
2,61850,-73.66723688,45.55582969
2,61855,-73.66723694,45.55582969
2,61860,-73.667237,45.5558297
2,61865,-73.66723706,45.55582971
2,61870,-73.66723713,45.55582971
2,61875,-73.66723719,45.55582972
2,61880,-73.66723725,45.55582973
2,61885,-73.66723731,45.55582973
2,61890,-73.66723738,45.55582974
2,61895,-73.66723744,45.55582974
2,61900,-73.6672375,45.55582975
2,61905,-73.66723756,45.55582976
2,61910,-73.66723763,45.55582976
2,61915,-73.66723769,45.55582977
2,61920,-73.66723775,45.55582978
2,61925,-73.66723781,45.55582978
2,61930,-73.66723788,45.55582979
2,61935,-73.66723794,45.55582979
2,61940,-73.667238,45.5558298
2,61945,-73.66723806,45.55582981
2,61950,-73.66723813,45.55582981
2,61955,-73.66723819,45.55582982
2,61960,-73.66723825,45.55582983
2,61965,-73.66723831,45.55582983
2,61970,-73.66723838,45.55582984
2,61975,-73.66723844,45.55582984
2,61980,-73.6672385,45.55582985
2,61985,-73.66723856,45.55582986
2,61990,-73.66723863,45.55582986
2,61995,-73.66723869,45.55582987
2,62000,-73.66723875,45.55582988
2,62005,-73.66723881,45.55582988
2,62010,-73.66723888,45.55582989
2,62015,-73.66723894,45.55582989
2,62020,-73.667239,45.5558299
2,62025,-73.66723906,45.55582991
2,62030,-73.66723913,45.55582991
2,62035,-73.66723919,45.55582992
2,62040,-73.66723925,45.55582993
2,62045,-73.66723931,45.55582993
2,62050,-73.66723938,45.55582994
2,62055,-73.66723944,45.55582994
2,62060,-73.6672395,45.55582995
2,62065,-73.66723956,45.55582996
2,62070,-73.66723963,45.55582996
2,62075,-73.66723969,45.55582997
2,62080,-73.66723975,45.55582998
2,62085,-73.66723981,45.55582998
2,62090,-73.66723988,45.55582999
2,62095,-73.66723994,45.55582999
2,62100,-73.66724,45.55583
3,59700,-73.66721,45.555826
3,59705,-73.66721,45.55582602
3,59710,-73.66721,45.55582603
3,59715,-73.66721,45.55582605
3,59720,-73.66721,45.55582607
3,59725,-73.66721,45.55582608
3,59730,-73.66721,45.5558261
3,59735,-73.66721,45.55582612
3,59740,-73.66721,45.55582613
3,59745,-73.66721,45.55582615
3,59750,-73.66721,45.55582617
3,59755,-73.66721,45.55582618
3,59760,-73.66721,45.5558262
3,59765,-73.66721,45.55582622
3,59770,-73.66721,45.55582623
3,59775,-73.66721,45.55582625
3,59780,-73.66721,45.55582627
3,59785,-73.66721,45.55582628
3,59790,-73.66721,45.5558263
3,59795,-73.66721,45.55582632
3,59800,-73.66721,45.55582633
3,59805,-73.66721,45.55582635
3,59810,-73.66721,45.55582637
3,59815,-73.66721,45.55582638
3,59820,-73.66721,45.5558264
3,59825,-73.66721,45.55582642
3,59830,-73.66721,45.55582643
3,59835,-73.66721,45.55582645
3,59840,-73.66721,45.55582647
3,59845,-73.66721,45.55582648
3,59850,-73.66721,45.5558265
3,59855,-73.66721,45.55582652
3,59860,-73.66721,45.55582653
3,59865,-73.66721,45.55582655
3,59870,-73.66721,45.55582657
3,59875,-73.66721,45.55582658
3,59880,-73.66721,45.5558266
3,59885,-73.66721,45.55582662
3,59890,-73.66721,45.55582663
3,59895,-73.66721,45.55582665
3,59900,-73.66721,45.55582667
3,59905,-73.66721,45.55582668
3,59910,-73.66721,45.5558267
3,59915,-73.66721,45.55582672
3,59920,-73.66721,45.55582673
3,59925,-73.66721,45.55582675
3,59930,-73.66721,45.55582677
3,59935,-73.66721,45.55582678
3,59940,-73.66721,45.5558268
3,59945,-73.66721,45.55582682
3,59950,-73.66721,45.55582683
3,59955,-73.66721,45.55582685
3,59960,-73.66721,45.55582687
3,59965,-73.66721,45.55582688
3,59970,-73.66721,45.5558269
3,59975,-73.66721,45.55582692
3,59980,-73.66721,45.55582693
3,59985,-73.66721,45.55582695
3,59990,-73.66721,45.55582697
3,59995,-73.66721,45.55582698
3,60000,-73.66721,45.555827
3,60005,-73.66720983,45.55582697
3,60010,-73.66720967,45.55582693
3,60015,-73.6672095,45.5558269
3,60020,-73.66720933,45.55582687
3,60025,-73.66720917,45.55582683
3,60030,-73.667209,45.5558268
3,60035,-73.66720883,45.55582677
3,60040,-73.66720867,45.55582673
3,60045,-73.6672085,45.5558267
3,60050,-73.66720833,45.55582667
3,60055,-73.66720817,45.55582663
3,60060,-73.667208,45.5558266
3,60065,-73.66720783,45.55582657
3,60070,-73.66720767,45.55582653
3,60075,-73.6672075,45.5558265
3,60080,-73.66720733,45.55582647
3,60085,-73.66720717,45.55582643
3,60090,-73.667207,45.5558264
3,60095,-73.66720683,45.55582637
3,60100,-73.66720667,45.55582633
3,60105,-73.6672065,45.5558263
3,60110,-73.66720633,45.55582627
3,60115,-73.66720617,45.55582623
3,60120,-73.667206,45.5558262
3,60125,-73.66720583,45.55582617
3,60130,-73.66720567,45.55582613
3,60135,-73.6672055,45.5558261
3,60140,-73.66720533,45.55582607
3,60145,-73.66720517,45.55582603
3,60150,-73.667205,45.555826
3,60155,-73.66720483,45.55582597
3,60160,-73.66720467,45.55582593
3,60165,-73.6672045,45.5558259
3,60170,-73.66720433,45.55582587
3,60175,-73.66720417,45.55582583
3,60180,-73.667204,45.5558258
3,60185,-73.66720383,45.55582577
3,60190,-73.66720367,45.55582573
3,60195,-73.6672035,45.5558257
3,60200,-73.66720333,45.55582567
3,60205,-73.66720317,45.55582563
3,60210,-73.667203,45.5558256
3,60215,-73.66720283,45.55582557
3,60220,-73.66720267,45.55582553
3,60225,-73.6672025,45.5558255
3,60230,-73.66720233,45.55582547
3,60235,-73.66720217,45.55582543
3,60240,-73.667202,45.5558254
3,60245,-73.66720183,45.55582537
3,60250,-73.66720167,45.55582533
3,60255,-73.6672015,45.5558253
3,60260,-73.66720133,45.55582527
3,60265,-73.66720117,45.55582523
3,60270,-73.667201,45.5558252
3,60275,-73.66720083,45.55582517
3,60280,-73.66720067,45.55582513
3,60285,-73.6672005,45.5558251
3,60290,-73.66720033,45.55582507
3,60295,-73.66720017,45.55582503
3,60300,-73.6672,45.555825
3,60305,-73.66720067,45.55582508
3,60310,-73.66720133,45.55582517
3,60315,-73.667202,45.55582525
3,60320,-73.66720267,45.55582533
3,60325,-73.66720333,45.55582542
3,60330,-73.667204,45.5558255
3,60335,-73.66720467,45.55582558
3,60340,-73.66720533,45.55582567
3,60345,-73.667206,45.55582575
3,60350,-73.66720667,45.55582583
3,60355,-73.66720733,45.55582592
3,60360,-73.667208,45.555826
3,60365,-73.66720867,45.55582608
3,60370,-73.66720933,45.55582617
3,60375,-73.66721,45.55582625
3,60380,-73.66721067,45.55582633
3,60385,-73.66721133,45.55582642
3,60390,-73.667212,45.5558265
3,60395,-73.66721267,45.55582658
3,60400,-73.66721333,45.55582667
3,60405,-73.667214,45.55582675
3,60410,-73.66721467,45.55582683
3,60415,-73.66721533,45.55582692
3,60420,-73.667216,45.555827
3,60425,-73.66721667,45.55582708
3,60430,-73.66721733,45.55582717
3,60435,-73.667218,45.55582725
3,60440,-73.66721867,45.55582733
3,60445,-73.66721933,45.55582742
3,60450,-73.66722,45.5558275
3,60455,-73.66722067,45.55582758
3,60460,-73.66722133,45.55582767
3,60465,-73.667222,45.55582775
3,60470,-73.66722267,45.55582783
3,60475,-73.66722333,45.55582792
3,60480,-73.667224,45.555828
3,60485,-73.66722467,45.55582808
3,60490,-73.66722533,45.55582817
3,60495,-73.667226,45.55582825
3,60500,-73.66722667,45.55582833
3,60505,-73.66722733,45.55582842
3,60510,-73.667228,45.5558285
3,60515,-73.66722867,45.55582858
3,60520,-73.66722933,45.55582867
3,60525,-73.66723,45.55582875
3,60530,-73.66723067,45.55582883
3,60535,-73.66723133,45.55582892
3,60540,-73.667232,45.555829
3,60545,-73.66723267,45.55582908
3,60550,-73.66723333,45.55582917
3,60555,-73.667234,45.55582925
3,60560,-73.66723467,45.55582933
3,60565,-73.66723533,45.55582942
3,60570,-73.667236,45.5558295
3,60575,-73.66723667,45.55582958
3,60580,-73.66723733,45.55582967
3,60585,-73.667238,45.55582975
3,60590,-73.66723867,45.55582983
3,60595,-73.66723933,45.55582992
3,60600,-73.66724,45.55583
